product_id,product_name,category,subcategory,brand,cost_price,selling_price,discount_percent,discounted_price,currency,stock_quantity,in_stock,low_stock_alert,avg_rating,num_ratings,num_reviews,weight_kg,dimensions,condition,warranty_months,manufacturer,country_of_origin,product_added_date,last_updated_date,is_featured,is_bestseller,free_shipping,returnable,return_window_days,tags,sku,barcode,supplier_id,reorder_level,max_order_quantity
PROD-44194,Nike Exclusive value-added service-desk Cycling,sports,cycling,Nike,5064,6904.19,15,5868.56,INR,13,True,False,,0,0,11.32,88x99x7 cm,new,0,Nike,Ukraine,2025-09-18,2025-11-10,True,False,True,True,30,"sports,cycling,Nike,on_sale,new_arrival",SKU-678211,5315313636316,SUP-8844,10,10
PROD-45456,Apple Phased optimal matrix Smartphones,electronics,smartphones,Apple,135179,217108.75,10,195397.88,INR,205,True,False,,0,0,4.63,17x13x17 cm,new,24,Apple,Austria,2024-01-01,2024-03-28,True,False,True,True,30,"electronics,smartphones,Apple,on_sale,new_arrival",SKU-679334,6239726527353,SUP-8899,10,5
PROD-60741,Fisher Price Future-proofed dedicated groupware Dolls,toys,dolls,Fisher Price,11690,18019.75,0,18019.75,INR,365,True,False,3.4,3586,1017,4.84,21x85x5 cm,new,0,Fisher Price,Brunei Darussalam,2024-05-29,2024-08-09,True,False,True,True,30,"toys,dolls,Fisher Price,new_arrival",SKU-940713,0904217762532,SUP-1244,10,10
PROD-17455,Puma Implemented real-time complexity Mens Wear,clothing,mens_wear,Puma,3892,5232.7,0,5232.7,INR,385,True,False,,0,0,2.68,60x71x47 cm,new,0,Puma,Somalia,2025-09-12,2025-09-21,False,False,True,True,30,"clothing,mens_wear,Puma,new_arrival",SKU-670054,9298316873970,SUP-4372,10,50
PROD-56787,Cosco Persistent even-keeled access Yoga,sports,yoga,Cosco,10419,20349.78,15,17297.31,INR,319,True,False,4.1,865,95,18.02,100x89x36 cm,new,0,Cosco,Saint Lucia,2025-05-05,2025-05-22,True,False,True,True,30,"sports,yoga,Cosco,on_sale,new_arrival",SKU-419751,6335693929067,SUP-4453,10,5
PROD-58809,Urban Ladder Balanced 6thgeneration leverage Furniture,home,furniture,Urban Ladder,46266,71815.1,15,61042.84,INR,305,True,False,4.2,2470,655,1.78,45x88x29 cm,new,24,Urban Ladder,Saint Martin,2024-11-01,2024-12-27,True,False,True,True,30,"home,furniture,Urban Ladder,on_sale,new_arrival",SKU-335351,8068671773182,SUP-4370,10,50
PROD-34173,LEGO Versatile 24/7 solution Outdoor Toys,toys,outdoor_toys,LEGO,11020,15914.19,10,14322.77,INR,361,True,False,4.7,2160,566,11.86,13x53x44 cm,new,0,LEGO,Saint Martin,2024-09-18,2024-09-25,True,True,True,True,30,"toys,outdoor_toys,LEGO,on_sale,bestseller,new_arrival",SKU-680170,6325431074272,SUP-7358,10,20
PROD-80092,ITC Re-engineered value-added paradigm Dairy,grocery,dairy,ITC,1522,2518.37,10,2266.53,INR,289,True,False,,0,0,2.72,11x45x48 cm,used,0,ITC,Anguilla,2025-09-03,2025-10-04,False,False,True,False,0,"grocery,dairy,ITC,on_sale",SKU-453928,7726257016580,SUP-7465,10,5
PROD-90681,Oxford Automated explicit interface Textbooks,books,textbooks,Oxford,1450,2030.6,10,1827.54,INR,10,True,False,4.7,1474,278,0.44,11x69x7 cm,used,0,Oxford,Sao Tome and Principe,2024-07-26,2024-10-15,True,True,True,False,0,"books,textbooks,Oxford,on_sale,bestseller",SKU-528459,4989319508505,SUP-1959,10,100
PROD-20426,Scholastic Customizable human-resource hierarchy Magazines,books,magazines,Scholastic,743,1458.24,5,1385.33,INR,182,True,False,4.3,1213,332,13.15,39x24x46 cm,new,0,Scholastic,Lao People's Democratic Republic,2023-12-30,2024-03-03,False,False,True,True,30,"books,magazines,Scholastic,on_sale,new_arrival",SKU-708059,9055281832537,SUP-6199,10,5
PROD-82536,Cosco Quality-focused bifurcated projection Fitness,sports,fitness,Cosco,8988,17798.27,0,17798.27,INR,0,False,False,3.2,4162,785,10.27,40x36x25 cm,new,0,Cosco,Lesotho,2024-01-02,2024-02-24,True,False,True,True,30,"sports,fitness,Cosco,new_arrival",SKU-773067,9335548640151,SUP-7987,10,20
PROD-28753,HP Monitored local matrix Tablets,electronics,tablets,HP,92814,183779.06,20,147023.25,INR,200,True,False,3.1,1239,349,0.61,87x37x25 cm,new,36,HP,Macao,2024-04-13,2024-05-27,True,False,True,True,30,"electronics,tablets,HP,on_sale,new_arrival",SKU-497242,8178847951372,SUP-1534,10,10
PROD-59950,Zara Cross-group attitude-oriented infrastructure Mens Wear,clothing,mens_wear,Zara,4931,7903.39,10,7113.05,INR,325,True,False,,0,0,10.6,16x87x35 cm,new,0,Zara,Ukraine,2024-06-15,2024-08-10,False,False,True,True,30,"clothing,mens_wear,Zara,on_sale,new_arrival",SKU-382258,2411241272381,SUP-4195,10,100
PROD-48412,Adidas Self-enabling 3rdgeneration frame Cycling,sports,cycling,Adidas,12360,17115.05,5,16259.3,INR,277,True,False,,0,0,7.3,55x81x37 cm,new,0,Adidas,Israel,2024-11-24,2025-02-15,False,False,True,True,30,"sports,cycling,Adidas,on_sale,new_arrival",SKU-734617,8275670431030,SUP-4774,10,50
PROD-64899,Adidas Programmable secondary groupware Team Sports,sports,team_sports,Adidas,18116,25289.12,20,20231.3,INR,18,True,False,3.6,677,123,10.15,28x83x36 cm,new,0,Adidas,Isle of Man,2025-05-11,2025-06-03,False,False,True,True,30,"sports,team_sports,Adidas,on_sale,new_arrival",SKU-116265,9557988774924,SUP-3732,10,5
PROD-64870,McGraw Hill Integrated composite utilization Magazines,books,magazines,McGraw Hill,1621,2076.17,20,1660.94,INR,7,True,True,4.0,4346,1233,18.09,55x26x30 cm,new,0,McGraw Hill,Eritrea,2025-03-27,2025-05-03,True,False,True,True,30,"books,magazines,McGraw Hill,on_sale,new_arrival",SKU-453169,3754025472928,SUP-6515,10,100
PROD-89791,Tanishq Universal national forecast Rings,jewelry,rings,Tanishq,39667,71043.55,5,67491.37,INR,36,True,False,,0,0,5.86,71x99x13 cm,new,0,Tanishq,Cocos (Keeling) Islands,2024-04-05,2024-06-09,True,False,True,True,30,"jewelry,rings,Tanishq,on_sale,new_arrival",SKU-259652,2223105927456,SUP-1127,10,100
PROD-87732,Nivea Enterprise-wide demand-driven open architecture Fragrance,beauty,fragrance,Nivea,2775,4303.66,10,3873.29,INR,10,True,False,3.7,4631,942,10.55,75x64x23 cm,new,0,Nivea,Russian Federation,2025-01-07,2025-01-29,True,False,True,True,30,"beauty,fragrance,Nivea,on_sale,new_arrival",SKU-143971,0552578284103,SUP-4451,10,50
PROD-78044,Scholastic Open-architected modular throughput Magazines,books,magazines,Scholastic,743,950.72,0,950.72,INR,28,True,False,3.3,2135,635,15.09,39x95x22 cm,new,0,Scholastic,Cameroon,2025-05-02,2025-07-11,True,False,True,True,30,"books,magazines,Scholastic,new_arrival",SKU-128678,7520885474923,SUP-1651,10,100
PROD-80505,Puma Re-contextualized upward-trending intranet Fitness,sports,fitness,Puma,1344,2010.13,0,2010.13,INR,37,True,False,3.9,907,220,18.39,25x66x32 cm,new,0,Puma,Guadeloupe,2025-09-02,2025-09-19,False,False,True,True,30,"sports,fitness,Puma,new_arrival",SKU-867173,1702814069370,SUP-2908,10,20
PROD-20363,Reebok Multi-channeled background Graphic Interface Fitness,sports,fitness,Reebok,5635,9047.83,0,9047.83,INR,411,True,False,,0,0,0.86,22x100x38 cm,new,0,Reebok,Azerbaijan,2024-05-07,2024-07-30,True,False,True,True,30,"sports,fitness,Reebok,new_arrival",SKU-765318,9398343018716,SUP-1130,10,10
PROD-27940,Malabar Gold Profound hybrid core Bracelets,jewelry,bracelets,Malabar Gold,354028,480254.08,5,456241.38,INR,21,True,False,4.3,736,213,17.16,37x10x32 cm,new,0,Malabar Gold,Liechtenstein,2024-05-07,2024-07-24,True,False,True,True,30,"jewelry,bracelets,Malabar Gold,on_sale,new_arrival",SKU-844479,5998056265656,SUP-3918,10,5
PROD-64808,McGraw Hill Advanced executive hardware Magazines,books,magazines,McGraw Hill,1392,2320.63,10,2088.57,INR,386,True,False,,0,0,16.83,47x95x36 cm,new,0,McGraw Hill,Guernsey,2024-02-23,2024-04-13,False,False,True,True,30,"books,magazines,McGraw Hill,on_sale,new_arrival",SKU-669810,4781376742669,SUP-8880,10,20
PROD-22652,Reebok Devolved optimizing policy Fitness,sports,fitness,Reebok,14249,28148.75,5,26741.31,INR,17,True,False,3.2,3271,788,15.5,71x72x43 cm,new,0,Reebok,Benin,2025-04-03,2025-04-06,False,False,True,True,30,"sports,fitness,Reebok,on_sale,new_arrival",SKU-380938,2347851961066,SUP-9314,10,10
PROD-63609,HP Sharable encompassing instruction set Cameras,electronics,cameras,HP,73578,128025.08,5,121623.83,INR,37,True,False,4.0,1803,302,16.39,49x67x31 cm,new,6,HP,China,2024-05-30,2024-06-25,True,False,True,True,30,"electronics,cameras,HP,on_sale,new_arrival",SKU-743095,8792326487048,SUP-6401,10,10
PROD-89293,Bosch Reduced exuding methodology Parts,automotive,parts,Bosch,25350,32250.32,15,27412.77,INR,82,True,False,3.7,1635,485,16.78,60x39x23 cm,new,12,Bosch,Monaco,2024-12-25,2025-02-15,True,False,True,True,30,"automotive,parts,Bosch,on_sale,new_arrival",SKU-679811,7300244714620,SUP-5074,10,5
PROD-14728,Samsung Pre-emptive system-worthy project Cameras,electronics,cameras,Samsung,136465,207201.62,5,196841.54,INR,0,False,False,4.4,286,44,2.56,58x93x30 cm,new,12,Samsung,Ecuador,2025-09-04,2025-09-13,True,False,True,True,30,"electronics,cameras,Samsung,on_sale,new_arrival",SKU-629016,0147195979640,SUP-7805,10,5
PROD-11932,3M Self-enabling systemic leverage Electronics,automotive,electronics,3M,6762,12095.18,15,10280.9,INR,48,True,False,4.0,201,32,9.23,22x43x46 cm,new,24,3M,Puerto Rico,2025-02-04,2025-03-30,True,False,True,True,30,"automotive,electronics,3M,on_sale,new_arrival",SKU-333049,1589042902576,SUP-7657,10,100
